"personid","year_week","experiment_treatment","expgroup","perform1","phonecall","logcalllength","age","tenure","grosswage","children","bedroom","commute","men","married","high_educ"
4448,201118,0,0,-0.428316414356232,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201119,0,0,1.41029131412506,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201120,0,0,-0.142398983240128,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201121,0,0,-0.0907750129699707,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201123,0,0,0.866254091262817,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201124,0,0,0.127634108066559,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201125,0,0,0.941704452037811,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201126,0,0,-0.0312088876962662,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201128,0,0,-0.348894894123077,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201129,0,0,0.74315071105957,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201130,0,0,0.445320099592209,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201131,0,0,0.0442415364086628,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201132,0,0,0.786832571029663,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4448,201133,0,0,0.766977250576019,NA,NA,35,92,4.26929616928101,1,1,100,0,1,0
4942,201001,0,1,-1.29675424098969,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201002,0,1,-0.397385150194168,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201003,0,1,-0.123187229037285,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201004,0,1,1.86748957633972,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201005,0,1,-1.69159924983978,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201006,0,1,0.628115057945251,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201007,0,1,1.15457499027252,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201008,0,1,1.68103504180908,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201009,0,1,NA,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201010,0,1,NA,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201011,0,1,NA,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201012,0,1,-0.995136559009552,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201013,0,1,0.408756703138351,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201014,0,1,0.913280844688416,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201015,0,1,0.0961711034178734,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201016,0,1,1.67555105686188,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201017,0,1,2.26233458518982,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201018,0,1,3.50719308853149,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201019,0,1,1.01747608184814,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201020,0,1,2.16362333297729,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201021,0,1,3.06299257278442,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201022,0,1,2.23491477966309,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201023,0,1,0.770697951316833,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201024,0,1,1.66458308696747,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201025,0,1,1.11618733406067,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201026,0,1,1.3794173002243,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201027,0,1,0.42520859837532,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201028,0,1,-0.0957674384117126,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201029,0,1,2.59685611724854,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201030,0,1,3.63880825042725,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201031,0,1,2.08684802055359,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201032,0,1,-1.26933455467224,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201033,0,1,2.1581392288208,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201034,0,1,1.17102694511414,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201035,0,1,0.902312934398651,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201036,0,1,0.392304837703705,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201037,0,1,-1.24739861488342,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
4942,201038,0,1,2.05394411087036,NA,NA,27,82,5.2953953742981,0,1,160,0,1,0
